local_path,description,room_type,wc,caption,tokens
images/kitchen/kitchen_03910.jpg,"Shaker style cabinets update that once outdated wood kitchen! l-shaped medium tone wood floor eat-in kitchen with a single-bowl sink, shaker cabinets, white cabinets, granite countertops, beige backsplash, stone tile backsplash, stainless steel appliances and an island",kitchen,37,shaker style cabinets update that once outdated wood kitchen l shaped medium tone wood floor eat in kitchen with a single bowl sink shaker cabinets white cabinets granite countertops beige backsplash stone tile backsplash stainless steel appliances and an island,"[1, 3312, 3610, 536, 3933, 3736, 2602, 2647, 4154, 2042, 2065, 3318, 2365, 3809, 4154, 1440, 1163, 1858, 2042, 4147, 7, 3385, 438, 3386, 3312, 536, 4120, 536, 1621, 873, 345, 263, 3571, 3782, 263, 3524, 3555, 174, 137, 2]"
images/living-room/living-room_03409.jpg,"formal dark wood floor living room with white walls, a standard fireplace, a stone fireplace and no tv",living-room,18,formal dark wood floor living room with white walls a standard fireplace a stone fireplace and no tv,"[1, 1471, 964, 4154, 1440, 2204, 3160, 4147, 4120, 4048, 7, 3531, 1407, 7, 3571, 1407, 137, 2550, 3898, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_02087.jpg,Raquel Langworthy bedroom with multicolored walls,bedroom,6,raquel langworthy bedroom with multicolored walls,"[1, 2988, 2092, 337, 4147, 2484, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_01379.jpg,"country u-shaped dark wood floor and brown floor eat-in kitchen with shaker cabinets, white cabinets, white backsplash, stainless steel appliances, an island, gray countertops, granite countertops and wood backsplash",kitchen,29,country u shaped dark wood floor and brown floor eat in kitchen with shaker cabinets white cabinets white backsplash stainless steel appliances an island gray countertops granite countertops and wood backsplash,"[1, 874, 3907, 3318, 964, 4154, 1440, 137, 489, 1440, 1163, 1858, 2042, 4147, 3312, 536, 4120, 536, 4120, 263, 3524, 3555, 174, 133, 1938, 1629, 873, 1621, 873, 137, 4154, 263, 2, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_01531.jpg,"light wood floor and brown floor kitchen with a single-bowl sink, flat-panel cabinets, light wood cabinets, quartz countertops, white backsplash, ceramic backsplash and stainless steel appliances",kitchen,26,light wood floor and brown floor kitchen with a single bowl sink flat panel cabinets light wood cabinets quartz countertops white backsplash ceramic backsplash and stainless steel appliances,"[1, 2167, 4154, 1440, 137, 489, 1440, 2042, 4147, 7, 3385, 438, 3386, 1429, 2699, 536, 2167, 4154, 536, 2955, 873, 4120, 263, 626, 263, 137, 3524, 3555, 174, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_03518.jpg,Siggi Ragnar backyard stone and custom-shaped infinity pool,pool,8,siggi ragnar backyard stone and custom shaped infinity pool,"[1, 3, 3, 265, 3571, 137, 942, 3318, 1885, 2848, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_00398.jpg,"a galley beige floor and medium tone wood floor eat-in kitchen with light wood cabinets, an island, an undermount sink, shaker cabinets, stainless steel appliances and quartzite countertops",kitchen,28,a galley beige floor and medium tone wood floor eat in kitchen with light wood cabinets an island an undermount sink shaker cabinets stainless steel appliances and quartzite countertops,"[1, 7, 1530, 345, 1440, 137, 2365, 3809, 4154, 1440, 1163, 1858, 2042, 4147, 2167, 4154, 536, 133, 1938, 133, 3912, 3386, 3312, 536, 3524, 3555, 174, 137, 2956, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02040.jpg,"The master bath features a two-person sized shower with adjacent water closet with a double-sink vanity loaded with storage. master beige tile and ceramic tile porcelain tile bathroom with flat-panel cabinets, a wall-mount toilet, an undermount sink, quartz countertops and a hinged shower door",bathroom,44,the master bath features a two person sized shower with adjacent water closet with a double sink vanity loaded with storage master beige tile and ceramic tile porcelain tile bathroom with flat panel cabinets a wall mount toilet an undermount sink quartz countertops and a hinged shower door,"[1, 3738, 2324, 308, 1365, 7, 3902, 2766, 3395, 3360, 4147, 55, 4064, 720, 4147, 7, 1095, 3386, 3972, 2210, 4147, 3578, 2324, 345, 3782, 137, 626, 3782, 2856, 3782, 310, 4147, 1429, 2699, 536, 7, 4044, 2465, 3802, 2]"
images/living-room/living-room_00338.jpg,Photo Credit: Living room - medium tone wood floor living room with gray walls,living-room,14,photo credit living room medium tone wood floor living room with gray walls,"[1, 2779, 911, 2204, 3160, 2365, 3809, 4154, 1440, 2204, 3160, 4147, 1629, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_01040.jpg,freestanding desk carpeted study room,home-office,5,freestanding desk carpeted study room,"[1, 1498, 1021, 585, 3607, 3160, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_01606.jpg,white tile bathroom with flat-panel cabinets and white cabinets,bathroom,9,white tile bathroom with flat panel cabinets and white cabinets,"[1, 4120, 3782, 310, 4147, 1429, 2699, 536, 137, 4120, 536, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_01486.jpg,elegant freestanding desk carpeted study room with green walls,home-office,9,elegant freestanding desk carpeted study room with green walls,"[1, 1191, 1498, 1021, 585, 3607, 3160, 4147, 1634, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02151.jpg,"Luxurious masterbathroom master white tile and porcelain tile porcelain tile, white floor and double-sink bathroom with flat-panel cabinets, light wood cabinets, white walls, an undermount sink, quartz countertops, white countertops and a floating vanity",bathroom,34,luxurious masterbathroom master white tile and porcelain tile porcelain tile white floor and double sink bathroom with flat panel cabinets light wood cabinets white walls an undermount sink quartz countertops white countertops and a floating vanity,"[1, 2257, 3, 2324, 4120, 3782, 137, 2856, 3782, 2856, 3782, 4120, 1440, 137, 1095, 3386, 310, 4147, 1429, 2699, 536, 2167, 4154, 536, 4120, 4048, 133, 3912, 3386, 2955, 873, 4120, 873, 137, 7, 1436, 3972, 2, 0, 0]"
images/pool/poolroom_00884.jpg,"Taking advantage of a long and narrow backyard, this pool fits perfectly, while allowing for outdoor seating, a barbecue area and a shaded patio. Scottsdale, AZ",pool,26,taking advantage of a long and narrow backyard this pool fits perfectly while allowing for outdoor seating a barbecue area and a shaded patio scottsdale az,"[1, 3687, 63, 2583, 7, 2222, 137, 2499, 265, 3759, 2848, 1414, 2758, 4117, 103, 1467, 2648, 3257, 7, 3, 198, 137, 7, 3309, 2722, 3239, 255, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_03400.jpg,"elegant u-shaped light wood floor and beige floor open concept kitchen with a sink, shaker cabinets, green cabinets, quartz countertops, white backsplash, marble backsplash, stainless steel appliances, an island and white countertops",kitchen,32,elegant u shaped light wood floor and beige floor open concept kitchen with a sink shaker cabinets green cabinets quartz countertops white backsplash marble backsplash stainless steel appliances an island and white countertops,"[1, 1191, 3907, 3318, 2167, 4154, 1440, 137, 345, 1440, 2609, 798, 2042, 4147, 7, 3386, 3312, 536, 1634, 536, 2955, 873, 4120, 263, 2303, 263, 3524, 3555, 174, 133, 1938, 137, 4120, 873, 2, 0, 0, 0, 0, 0]"
images/living-room/living-room_03762.jpg,formal and open concept dark wood floor and black floor living room with multicolored walls and no tv,living-room,18,formal and open concept dark wood floor and black floor living room with multicolored walls and no tv,"[1, 1471, 137, 2609, 798, 964, 4154, 1440, 137, 389, 1440, 2204, 3160, 4147, 2484, 4048, 137, 2550, 3898, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_01429.jpg,Fireplace detail in the new Living Room in the renovated and restored 1911 Colonial Revival House. formal and enclosed medium tone wood floor living room,living-room,25,fireplace detail in the new living room in the renovated and restored colonial revival house formal and enclosed medium tone wood floor living room,"[1, 1407, 1027, 1858, 3738, 2532, 2204, 3160, 1858, 3738, 3077, 137, 3100, 751, 3118, 1811, 1471, 137, 1226, 2365, 3809, 4154, 1440, 2204, 3160, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_01604.jpg,"Super sleek statement in white. Sophisticated condo with gorgeous views are reflected in this apartment accented in ocean blues. furniture, custom artwork and cabinetry make this home an exceptional winter Learn more about our showroom and kitchen and bath design:",kitchen,40,super sleek statement in white sophisticated condo with gorgeous views are reflected in this apartment accented in ocean blues furniture custom artwork and cabinetry make this home an exceptional winter learn more about our showroom and kitchen and bath design,"[1, 3641, 3409, 3545, 1858, 4120, 3462, 801, 4147, 1608, 4011, 197, 3036, 1858, 3759, 167, 22, 1858, 2581, 407, 1523, 942, 218, 137, 535, 2281, 3759, 1792, 133, 1298, 4145, 2128, 2452, 11, 2643, 3366, 137, 2042, 137, 2]"
images/kitchen/kitchen_03333.jpg,"This kitchen boasts beautiful dark wood cabinets, matching ceramic tile, a stone accent wall, and a stained concrete floor. The pendants are icing on the cake in this warm kitchen.",kitchen,30,this kitchen boasts beautiful dark wood cabinets matching ceramic tile a stone accent wall and a stained concrete floor the pendants are icing on the cake in this warm kitchen,"[1, 3759, 2042, 414, 328, 964, 4154, 536, 2330, 626, 3782, 7, 3571, 21, 4044, 137, 7, 3523, 799, 1440, 3738, 2749, 197, 3, 2601, 3738, 3, 1858, 3759, 4054, 2042, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_02391.jpg,open concept brown floor and medium tone wood floor living room with white walls,living-room,14,open concept brown floor and medium tone wood floor living room with white walls,"[1, 2609, 798, 489, 1440, 137, 2365, 3809, 4154, 1440, 2204, 3160, 4147, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_02918.jpg,master medium tone wood floor bedroom with red walls and no fireplace,bedroom,12,master medium tone wood floor bedroom with red walls and no fireplace,"[1, 2324, 2365, 3809, 4154, 1440, 337, 4147, 3022, 4048, 137, 2550, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_01835.jpg,"Eat-in kitchen - cottage galley concrete floor eat-in kitchen with a sink, shaker cabinets, gray cabinets, white backsplash, an island and black countertops",kitchen,23,eat in kitchen cottage galley concrete floor eat in kitchen with a sink shaker cabinets gray cabinets white backsplash an island and black countertops,"[1, 1163, 1858, 2042, 864, 1530, 799, 1440, 1163, 1858, 2042, 4147, 7, 3386, 3312, 536, 1629, 536, 4120, 263, 133, 1938, 137, 389, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_02227.jpg,Pool view french country backyard tile and custom-shaped lap pool fountain remodel,pool,12,pool view french country backyard tile and custom shaped lap pool fountain remodel,"[1, 2848, 4008, 1500, 874, 265, 3782, 137, 942, 3318, 2095, 2848, 1482, 3063, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_04006.jpg,"u-shaped vinyl floor and brown floor open concept kitchen with a sink, recessed-panel cabinets, white cabinets, quartz countertops, white backsplash, mosaic tile backsplash, stainless steel appliances, an island and white countertops",kitchen,31,u shaped vinyl floor and brown floor open concept kitchen with a sink recessed panel cabinets white cabinets quartz countertops white backsplash mosaic tile backsplash stainless steel appliances an island and white countertops,"[1, 3907, 3318, 4016, 1440, 137, 489, 1440, 2609, 798, 2042, 4147, 7, 3386, 3011, 2699, 536, 4120, 536, 2955, 873, 4120, 263, 2457, 3782, 263, 3524, 3555, 174, 133, 1938, 137, 4120, 873, 2, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_01619.jpg,John Gruen guest carpeted bedroom with multicolored walls,bedroom,8,john gruen guest carpeted bedroom with multicolored walls,"[1, 1992, 3, 1656, 585, 337, 4147, 2484, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_00111.jpg,"master stone tile and white tile marble floor bathroom with an undermount sink, flat-panel cabinets, quartz countertops and white cabinets",bathroom,20,master stone tile and white tile marble floor bathroom with an undermount sink flat panel cabinets quartz countertops and white cabinets,"[1, 2324, 3571, 3782, 137, 4120, 3782, 2303, 1440, 310, 4147, 133, 3912, 3386, 1429, 2699, 536, 2955, 873, 137, 4120, 536, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_01417.jpg,Emily Parker master carpeted bedroom with blue walls and no fireplace,bedroom,11,emily parker master carpeted bedroom with blue walls and no fireplace,"[1, 1220, 3, 2324, 585, 337, 4147, 406, 4048, 137, 2550, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_00697.jpg,backyard stone and rectangular infinity pool fountain remodel,pool,8,backyard stone and rectangular infinity pool fountain remodel,"[1, 265, 3571, 137, 3020, 1885, 2848, 1482, 3063, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_01196.jpg,This master bathroom has everything you need to get you ready for the day. The beautiful backsplash has a mixture of brown tones that add dimension and texture to the focal wall. The lighting blends well with the other bathroom fixtures and the cabinets provide plenty of storage while demonstrating a simply beautiful style. Brad Knipstein was the.,bathroom,58,this master bathroom has everything you need to get you ready for the day the beautiful backsplash has a mixture of brown tones that add dimension and texture to the focal wall the lighting blends well with the other bathroom fixtures and the cabinets provide plenty of storage while demonstrating a simply beautiful style brad knipstein was the,"[1, 3759, 2324, 310, 1712, 1294, 4189, 2517, 3797, 1562, 4189, 3000, 1467, 3738, 971, 3738, 328, 263, 1712, 7, 2425, 2583, 489, 3811, 3736, 48, 1044, 137, 3729, 3797, 3738, 1454, 4044, 3738, 2170, 400, 4094, 4147, 3738, 2]"
images/kitchen/kitchen_01848.jpg,"single-wall vaulted ceiling open concept kitchen with shaker cabinets, light wood cabinets, quartz countertops, blue backsplash, terra-cotta backsplash, paneled appliances, an island and white countertops",kitchen,25,single wall vaulted ceiling open concept kitchen with shaker cabinets light wood cabinets quartz countertops blue backsplash terra cotta backsplash paneled appliances an island and white countertops,"[1, 3385, 4044, 3981, 615, 2609, 798, 2042, 4147, 3312, 536, 2167, 4154, 536, 2955, 873, 406, 263, 3718, 863, 263, 2700, 174, 133, 1938, 137, 4120, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_02206.jpg,shared desk space for designer and assistant - freestanding desk medium tone wood floor and beige floor study room with white walls,home-office,22,shared desk space for designer and assistant freestanding desk medium tone wood floor and beige floor study room with white walls,"[1, 3321, 1021, 3473, 1467, 1014, 137, 3, 1498, 1021, 2365, 3809, 4154, 1440, 137, 345, 1440, 3607, 3160, 4147, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_03433.jpg,Eric RorerConstruction by Plath + by Eric Rorer. Interior Design by Jan Wasson. guest carpeted bedroom with multicolored walls and no fireplace,bedroom,22,eric rorerconstruction by plath by eric rorer interior design by jan wasson guest carpeted bedroom with multicolored walls and no fireplace,"[1, 1266, 3, 527, 3, 527, 1266, 3166, 1922, 1012, 527, 3, 3, 1656, 585, 337, 4147, 2484, 4048, 137, 2550, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_00859.jpg,Upstairs Loft Game and Media Rooms living room,living-room,8,upstairs loft game and media rooms living room,"[1, 3944, 2219, 1532, 137, 2363, 3162, 2204, 3160, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_02394.jpg,"open concept vinyl floor living room with gray walls, no fireplace and a wall-mounted tv",living-room,15,open concept vinyl floor living room with gray walls no fireplace and a wall mounted tv,"[1, 2609, 798, 4016, 1440, 2204, 3160, 4147, 1629, 4048, 2550, 1407, 137, 7, 4044, 2468, 3898, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_01810.jpg,backyard stone and kidney-shaped pool fountain design,pool,7,backyard stone and kidney shaped pool fountain design,"[1, 265, 3571, 137, 2033, 3318, 2848, 1482, 1012, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
